DATE,US
2018-08-01,1.90137439537391
2018-09-01,1.8542354219547874
2018-10-01,1.7910331732726517
2018-11-01,1.780589585750919
2018-12-01,1.8118371600417824
2019-01-01,1.8897818947960616
2019-02-01,1.9576767529637806
2019-03-01,1.9307437739096684
2019-04-01,1.791798516476881
2019-05-01,1.6524400082639081
2019-06-01,1.568877374220512
2019-07-01,1.5000954591296962
2019-08-01,1.463417583538158
2019-09-01,1.4350859458620704
2019-10-01,1.386587881137576
2019-11-01,1.3135260313356072
2019-12-01,1.236599010885407
2020-01-01,1.1460321597445438
2020-02-01,1.0911439641969245
2020-03-01,1.1811802572835386
2020-04-01,1.5003967699806475
2020-05-01,1.9066284505959608
2020-06-01,2.3021049810764485
2020-07-01,2.667054432249921
2020-08-01,2.995523279961947
2020-09-01,3.330441946130504
2020-10-01,3.750425507430623
2020-11-01,4.219964428725498
2020-12-01,4.692830876294315
2021-01-01,5.199506103521736
2021-02-01,5.715743493552133
2021-03-01,6.209301247375738
2021-04-01,6.550879122557425
2021-05-01,6.849946206397594
2021-06-01,7.155638419019496
2021-07-01,7.418916711206173
2021-08-01,7.669868456892942
2021-09-01,7.9041451892891486
2021-10-01,8.031108391578814
2021-11-01,8.056218387777585
2021-12-01,8.007718259933059
2022-01-01,7.918574468313651
2022-02-01,7.7656202333242605
2022-03-01,7.469163447262322
2022-04-01,7.191804368704536
2022-05-01,6.813979179464158
2022-06-01,6.306430820278719
2022-07-01,5.860844606305107
2022-08-01,5.477712929745383
2022-09-01,5.102548636204618
2022-10-01,
2022-11-01,
2022-12-01,
2023-01-01,
2023-02-01,
2023-03-01,
2023-04-01,
2023-05-01,
2023-06-01,
2023-07-01,
2023-08-01,
2023-09-01,
2023-10-01,
