DATE,US
1996-01-01,2.493906319088724
1996-02-01,2.5086197659302503
1996-03-01,2.5099598030500503
1996-04-01,2.5161677360094985
1996-05-01,2.528238192125115
1996-06-01,2.536474217127334
1996-07-01,2.532625679381938
1996-08-01,2.529995838809951
1996-09-01,2.524089724359349
1996-10-01,2.5096496173688183
1996-11-01,2.4869871847789913
1996-12-01,2.457474660910633
1997-01-01,2.425777377640969
1997-02-01,2.3941680577205733
1997-03-01,2.372732635302295
1997-04-01,2.3584683474154025
1997-05-01,2.3409145708948804
1997-06-01,2.3204151074768644
1997-07-01,2.307673263632482
1997-08-01,2.3006360839960704
1997-09-01,2.2899640111568043
1997-10-01,2.2889846265800324
1997-11-01,2.2951499978552783
1997-12-01,2.306391898726727
1998-01-01,2.3234929623394183
1998-02-01,2.349155872896651
1998-03-01,2.376574776699783
1998-04-01,2.3897245889709655
1998-05-01,2.395914523561809
1998-06-01,2.4030469026208525
1998-07-01,2.410175168156961
1998-08-01,2.419197800797117
1998-09-01,2.4330579381646507
1998-10-01,2.442319068359303
1998-11-01,2.4459364470319667
1998-12-01,2.45039624946409
1999-01-01,2.454653915874649
1999-02-01,2.456106154430385
1999-03-01,2.456289125369691
1999-04-01,2.4564252822849553
1999-05-01,2.4724805994301913
1999-06-01,2.4941973444120626
1999-07-01,2.5082998111192456
1999-08-01,2.514799910797755
1999-09-01,2.513290496098608
1999-10-01,2.523760722422493
1999-11-01,2.5387787892698284
1999-12-01,2.548295419702896
2000-01-01,2.552143255515715
2000-02-01,2.548570493824252
2000-03-01,2.5384166609382954
2000-04-01,2.545784098273472
2000-05-01,2.5393477793833292
2000-06-01,2.519345542228415
2000-07-01,2.511156050242968
2000-08-01,2.5149898817533365
2000-09-01,2.535527215645777
2000-10-01,2.550519719393902
2000-11-01,2.550674226169906
2000-12-01,2.55115506310093
2001-01-01,2.5553732258355466
2001-02-01,2.5564387006442826
2001-03-01,2.5638068337255584
2001-04-01,2.568417105978109
2001-05-01,2.577608877924983
2001-06-01,2.595450648025803
2001-07-01,2.6192079060087945
2001-08-01,2.6375217370666006
2001-09-01,2.627757239507459
2001-10-01,2.614070307872875
2001-11-01,2.615374005082585
2001-12-01,2.6318561095588024
2002-01-01,2.6474134180689166
2002-02-01,2.668705790808753
2002-03-01,2.690425505226159
2002-04-01,2.7059980553624317
2002-05-01,2.7311496749367365
2002-06-01,2.758143378593268
2002-07-01,2.773034082357211
2002-08-01,2.7758218569037876
2002-09-01,2.796501023753581
2002-10-01,2.8216724921679397
2002-11-01,2.856802189300401
2002-12-01,2.885208165396689
2003-01-01,2.9132563562383345
2003-02-01,2.9306843232837094
2003-03-01,2.9467063566681064
2003-04-01,2.975242951172554
2003-05-01,3.0105379677573034
2003-06-01,3.0590297251748826
2003-07-01,3.117199458132104
2003-08-01,3.170759153698227
2003-09-01,3.214367244391926
2003-10-01,3.2412734102353737
2003-11-01,3.229682482824515
2003-12-01,3.1998811739731043
2004-01-01,3.1682744146373336
2004-02-01,3.1439932011128247
2004-03-01,3.1086465613955077
2004-04-01,3.05828025794458
2004-05-01,2.986060142675832
2004-06-01,2.907843960564979
2004-07-01,2.8230453405775737
2004-08-01,2.7540663992839725
2004-09-01,2.690333016902562
2004-10-01,2.6341323924579734
2004-11-01,2.6060534031042724
2004-12-01,2.597149562134815
2005-01-01,2.5914153325340004
2005-02-01,2.5770122155532156
2005-03-01,2.5631057765953087
2005-04-01,2.5418692582249047
2005-05-01,2.52883986182989
2005-06-01,2.5042238277540534
2005-07-01,2.472012063605012
2005-08-01,2.430461123804531
2005-09-01,2.3714112147984263
2005-10-01,2.3184839067746004
2005-11-01,2.2799449655974557
2005-12-01,2.247946032968967
2006-01-01,2.208721526389302
2006-02-01,2.1838896469816413
2006-03-01,2.1725388891766544
2006-04-01,2.1661704894862805
2006-05-01,2.156203474785746
2006-06-01,2.143537844542484
2006-07-01,2.134927396139721
2006-08-01,2.1341352446104542
2006-09-01,2.164234954536579
2006-10-01,2.2012346051669662
2006-11-01,2.224912828171542
2006-12-01,2.231942302144325
2007-01-01,2.246101864593436
2007-02-01,2.2537001977315896
2007-03-01,2.2515771879689725
2007-04-01,2.2470612303160977
2007-05-01,2.2306177232728763
2007-06-01,2.213566986814702
2007-07-01,2.197737315914609
2007-08-01,2.193108909637061
2007-09-01,2.1803794151543046
2007-10-01,2.157482234633343
2007-11-01,2.1151144075023502
2007-12-01,2.076110303935556
2008-01-01,2.03135314760591
2008-02-01,1.9972092825509156
2008-03-01,1.9554166155733337
2008-04-01,1.9075198756843657
2008-05-01,1.860626909301835
2008-06-01,1.8061706842645877
2008-07-01,1.7455133294577616
2008-08-01,1.6812885368624428
2008-09-01,1.6187551673787752
2008-10-01,1.5738956078372073
2008-11-01,1.5766872330493165
2008-12-01,1.600192611698863
2009-01-01,1.6260109594442929
2009-02-01,1.6408469288120868
2009-03-01,1.672442914323428
2009-04-01,1.7172719745523193
2009-05-01,1.7740810970339074
2009-06-01,1.83239972064819
2009-07-01,1.9005578871388622
2009-08-01,1.9536238862409194
2009-09-01,2.002692630280216
2009-10-01,2.0334791051655188
2009-11-01,2.0248800937195286
2009-12-01,1.9921327961103603
2010-01-01,1.946881846843239
2010-02-01,1.910740820510561
2010-03-01,1.870947539880388
