DATE,US,Germany,Japan,UK,France
1965-02-01,0.970873786407768,1.79487179487183,6.76855895195942,4.4847328244275,2.32774674115455
1965-03-01,1.29449838187702,2.30769230769234,6.95652173917685,4.46768060836499,2.51162790697676
1965-04-01,1.61812297734628,2.56410256410258,7.94844253399937,5.56079170593779,2.6022304832714
1965-05-01,1.61812297734628,2.82051282051284,6.84491978613268,5.04672897196261,2.78551532033426
1965-06-01,1.93548387096774,3.85604113110544,6.85959271172224,4.93482309124767,4.26320667284522
1965-07-01,1.60771704180064,3.84615384615388,6.89655172397572,4.93482309124767,3.04990757855823
1965-08-01,1.93548387096774,3.84615384615388,6.2899786781678,4.73098330241187,2.58302583025832
1965-09-01,1.60771704180064,3.84615384615388,6.42105263155415,4.82374768089051,2.38751147842059
1965-10-01,1.92926045016077,4.09207161125319,5.89451913047345,4.81927710843371,2.28937728937727
1965-11-01,1.6025641025641,4.07124681933841,5.73514077129456,4.41176470588233,2.47252747252746
1965-12-01,1.92307692307692,3.78787878787874,6.46506777836401,4.48717948717946,2.83882783882784
1966-01-01,1.92307692307692,4.03022670025187,5.20408163148826,4.38356164383559,2.64116575591985
1966-02-01,2.56410256410257,4.2821158690176,6.23721881295011,4.47488584474883,2.72975432211101
1966-03-01,2.55591054313099,4.01002506265662,5.99593495854648,4.27661510464058,2.63157894736839
1966-04-01,2.86624203821656,4.5,4.97512437844802,3.57142857142857,2.80797101449273
1966-05-01,2.86624203821656,4.23940149625935,4.90490490444852,3.91459074733096,2.89069557362241
1966-06-01,2.53164556962026,3.46534653465345,5.3159478424275,3.90417036379771,1.15555555555556
1966-07-01,2.84810126582279,3.20987654320986,6.14919354854975,3.46051464063886,2.42152466367712
1966-08-01,3.48101265822785,2.96296296296296,4.81444332987907,3.89725420726306,2.78776978417264
1966-09-01,3.48101265822785,2.96296296296296,4.54995054279001,3.62831858407083,2.78026905829594
1966-10-01,3.78548895899054,2.70270270270271,3.90625000083266,3.80194518125554,2.77529095792301
1966-11-01,3.78548895899054,3.17848410757947,4.14201183446389,3.96126760563382,2.8596961572833
1966-12-01,3.45911949685535,2.9197080291971,4.40744368252166,3.68098159509204,2.76046304541404
1967-01-01,3.45911949685535,2.6634382566586,4.5586808929659,3.67454068241472,2.83939662821651
1967-02-01,2.8125,2.41545893719808,4.23484119435976,3.67132867132869,2.74579273693534
1967-03-01,2.80373831775701,2.40963855421686,4.02684563774308,3.49040139616058,2.82935455349252
1967-04-01,2.47678018575852,1.67464114832534,3.12796208493152,3.01724137931036,2.55506607929515
1967-05-01,2.78637770897833,1.91387559808612,3.1488549614465,2.22602739726027,2.37050043898155
1967-06-01,2.77777777777778,1.91387559808612,2.3809523818103,2.39111870196411,2.46045694200351
1967-07-01,2.76923076923077,1.91387559808612,1.99430199367206,2.22984562607204,2.36427320490368
1967-08-01,2.44648318042814,1.67865707434051,3.63636363641428,1.36402387041775,2.6246719160105
1967-09-01,2.75229357798165,1.67865707434051,4.06811731368836,1.4517506404782,2.70506108202444
1967-10-01,2.43161094224924,1.67464114832534,5.1691729316817,1.95911413969337,3.04878048780489
1967-11-01,2.7355623100304,0.947867298578197,5.87121212035869,1.94750211685013,3.56211989574283
1967-12-01,3.03951367781155,0.709219858156037,5.62851782346562,2.45139475908706,3.37954939341422
1968-01-01,3.64741641337386,1.41509433962264,5.28756957337777,2.61603375527426,3.96893874029335
1968-02-01,3.95136778115502,1.6509433962264,5.26315789480756,3.035413153457,3.96551724137932
1968-03-01,3.93939393939394,1.41176470588235,5.25345622130199,3.37268128161888,3.78331900257954
1968-04-01,3.9274924471299,1.41176470588235,5.23897058835333,4.43514644351462,3.95189003436429
1968-05-01,3.9156626506024,1.17370892018778,5.92044403321159,4.60636515912899,4.11663807890224
1968-06-01,4.20420420420419,1.17370892018778,5.58139534863574,4.58715596330275,4.4596912521441
1968-07-01,4.49101796407184,1.17370892018778,5.67970204859374,5.28523489932887,4.53378956372968
1968-08-01,4.47761194029849,1.41509433962264,5.7248384109766,5.71909167367533,4.68883205456096
1968-09-01,4.4642857142857,1.41509433962264,6.45454545425803,5.89225589225591,5.01274426508071
1968-10-01,4.74777448071215,1.41176470588235,4.73637176052602,5.59732664995822,5.57903634826712
1968-11-01,4.73372781065088,1.87793427230049,5.09838998222966,5.23255813953488,5.11744966442952
1968-12-01,4.7197640117994,2.11267605633801,3.90763765625066,5.94059405940595,5.28080469404862
1969-01-01,4.39882697947213,1.3953488372093,3.436123348413,6.16776315789473,5.39419087136929
1969-02-01,4.6783625730994,1.62412993039444,2.98245614032177,6.21931260229134,5.63847429519071
1969-03-01,5.2478134110787,1.85614849187937,3.85288966678626,6.2805872756933,6.04805302402651
1969-04-01,5.52325581395349,1.85614849187937,4.62882096073088,5.52884615384615,6.28099173553719
1969-05-01,5.5072463768116,2.08816705336428,4.71615720560867,5.28422738190552,6.42504118616146
1969-06-01,5.47550432276658,2.08816705336428,5.81497797285663,5.34290271132376,6.4039408866995
1969-07-01,5.44412607449857,2.08816705336428,7.13656387589514,5.25896414342627,6.54664484451717
1969-08-01,5.71428571428572,2.09302325581396,7.16157205329083,4.85282418456644,6.27035830618893
1969-09-01,5.6980056980057,2.09302325581396,5.5508112726746,5.087440381558,6.14886731391588
1969-10-01,5.6657223796034,2.08816705336428,5.97269624637369,5.37974683544303,5.68454763811049
1969-11-01,5.93220338983051,1.61290322580644,5.27659574518888,5.3670086819258,5.82601755786115
1969-12-01,6.19718309859156,2.06896551724139,6.41025641001723,4.67289719626168,5.89171974522293
1970-01-01,6.17977528089888,2.98165137614679,7.75127768317047,4.95739736638266,5.59055118110236
1970-02-01,6.14525139664805,2.73972602739727,7.75127768317047,4.9306625577812,5.58157733117604
1970-03-01,5.81717451523546,2.96127562642367,7.71709548808637,5.14198004604761,5.40770237487231
1970-04-01,6.06060606060607,3.41685649202734,7.68359807690393,5.6188306757783,5.44847711744456
1970-05-01,6.04395604395605,3.1818181818182,7.2455869445701,6.08365019011406,5.38285417925032
1970-06-01,6.01092896174864,3.40909090909091,7.0669931284544,5.90461771385315,5.48036545227557
1970-07-01,5.97826086956522,3.40909090909091,5.74626541720173,6.66161998485997,5.20469019925347
1970-08-01,5.40540540540541,3.64464692482915,4.45800081234729,6.82852807283761,5.38269169807333
1970-09-01,5.66037735849057,3.64464692482915,5.38626678283308,7.03479576399396,5.23804778395076
1970-10-01,5.63002680965148,3.86363636363636,6.55787801011402,7.35735735735735,5.01532175689478
1970-11-01,5.6,4.08163265306124,6.98858891597455,7.86516853932584,4.95334143714843
1970-12-01,5.57029177718833,4.05405405405406,6.97178151585183,7.88690476190474,4.94666185381738
1971-01-01,5.2910052910053,4.00890868596883,6.5,8.48708487084872,4.69867211440244
1971-02-01,5.0,4.66666666666665,6.0,8.51688693098386,4.88798370672097
1971-03-01,4.71204188481676,4.64601769911504,5.3,8.75912408759121,4.97461928934009
1971-04-01,4.15584415584416,4.84581497797356,5.8,9.4176851186197,5.05050505050504
1971-05-01,4.40414507772021,5.06607929515416,6.4,9.82078853046594,5.33199195171025
1971-06-01,4.63917525773196,5.27472527472526,6.9,10.2930664760543,5.31062124248496
1971-07-01,4.35897435897435,5.71428571428572,6.9,10.1490418736693,5.60000000000001
1971-08-01,4.6153846153846,5.71428571428572,7.0,10.2982954545455,5.5776892430279
1971-09-01,4.08163265306121,5.93406593406593,8.0,9.8939929328622,5.65476190476189
1971-10-01,3.80710659898476,5.90809628008752,6.5,9.37062937062939,5.8300395256917
1971-11-01,3.28282828282827,5.6644880174292,5.5,9.23611111111114,5.80708661417323
1971-12-01,3.26633165829145,5.41125541125541,4.8,9.03448275862071,5.98626104023553
1972-01-01,3.26633165829145,5.56745182012847,4.1,8.16326530612244,5.65853658536586
1972-02-01,3.50877192982455,5.09554140127389,4.5,8.11907983761841,5.72815533980583
1972-03-01,3.49999999999999,5.28541226215647,5.3,7.58389261744967,5.80270793036753
1972-04-01,3.49127182044887,5.0420168067227,5.0,6.30749014454664,5.57692307692308
1972-05-01,3.22580645161289,4.8218029350105,5.2,6.13577023498694,5.44412607449857
1972-06-01,2.70935960591132,4.80167014613782,4.8,6.09202851587817,5.61370123691723
1972-07-01,2.94840294840295,5.1975051975052,5.0,5.79896907216493,5.96590909090908
1972-08-01,2.94117647058824,5.1975051975052,5.9,6.56793303283967,6.1320754716981
1972-09-01,3.18627450980392,6.01659751037344,3.9,7.0096463022508,6.29107981220658
1972-10-01,3.42298288508558,5.9917355371901,4.4,7.86445012787721,6.62931839402426
1972-11-01,3.66748166259169,6.39175257731956,5.1,7.62873490146218,6.88372093023256
1972-12-01,3.40632603406326,6.36550308008215,5.7,7.65338393421884,6.94444444444444
1973-01-01,3.64963503649635,6.28803245436107,6.7,7.73584905660377,6.64819944598338
1973-02-01,3.87409200968523,6.46464646464649,7.0,7.88485607008759,6.33608815426997
1973-03-01,4.58937198067633,6.6265060240964,8.7,8.17217716781035,6.39853747714806
1973-04-01,5.06024096385543,6.8,9.4,9.2088998763906,6.73952641165754
1973-05-01,5.52884615384616,7.60000000000002,10.8,9.47109471094713,7.15579710144927
1973-06-01,5.99520383693046,7.76892430278883,11.0,9.28527794746486,7.38738738738738
1973-07-01,5.72792362768497,7.3122529644269,11.7,9.43970767356884,7.41733690795354
1973-08-01,7.38095238095239,7.3122529644269,11.9,8.88217522658609,7.55555555555556
1973-09-01,7.36342042755345,6.2622309197652,14.2,9.2548076923077,7.86219081272086
1973-10-01,7.80141843971632,6.62768031189084,13.9,9.89922940130411,8.05604203152367
1973-11-01,8.25471698113208,7.36434108527134,15.2,10.3366804489073,8.35509138381202
1973-12-01,8.70588235294118,7.9150579150579,18.3,10.5757931844888,8.48484848484847
1974-01-01,9.38967136150236,7.44274809160303,21.9,11.9673088149445,10.3030303030303
1974-02-01,10.02331002331,7.77988614800756,24.9,13.1441995359629,11.4853195164076
1974-03-01,10.392609699769,7.15630885122409,22.8,13.4871972318339,12.1993127147766
1974-04-01,10.0917431192661,7.30337078651684,23.7,15.1668364459536,13.2252559726963
1974-05-01,10.7061503416856,7.06319702602227,22.0,15.9420224719101,13.5249366018597
1974-06-01,10.8597285067873,6.83918669131236,22.3,16.5380659586361,13.9261744966443
1974-07-01,11.5124153498871,6.81399631675872,23.8,17.0865887590428,14.3926788685524
1974-08-01,10.8647450110865,6.99815837937381,23.9,16.8681465038846,14.5454545454545
1974-09-01,11.9469026548673,7.18232044198892,22.5,17.1056105610561,14.7420147420147
1974-10-01,12.0614035087719,7.12979890310785,24.8,17.1076591154261,14.9108589951377
1974-11-01,12.2004357298475,6.49819494584836,24.5,18.2835117773019,14.9397590361446
1974-12-01,12.3376623376623,5.72450805008943,21.0,19.1361317747078,15.1636073423783
1975-01-01,11.8025751072961,6.03907637655419,16.8,19.9,14.5211930926217
1975-02-01,11.228813559322,5.63380281690141,13.6,19.8623402163225,13.8652207591015
1975-03-01,10.2510460251046,5.97539543057997,13.9,21.1500974658869,13.4762633996937
1975-04-01,10.2083333333333,6.10820244328097,13.4,21.6776625824694,12.6601356443105
1975-05-01,9.4650205761317,6.07638888888891,14.0,25.0,12.1370067014148
1975-06-01,9.38775510204082,6.57439446366784,13.4,26.1269549218031,11.7083946980854
1975-07-01,9.71659919028341,6.20689655172414,11.4,26.253418413856,11.1272727272727
1975-08-01,8.60000000000001,5.85197934595525,10.2,26.8670309653916,10.966810966811
1975-09-01,7.90513833992096,6.18556701030928,10.4,26.5765765765766,10.7066381156317
1975-10-01,7.43639921722114,5.63139931740615,9.7,25.8833922261484,10.2256699576869
1975-11-01,7.37864077669904,5.2542372881356,8.3,25.1736111111111,9.92313067784766
1975-12-01,6.9364161849711,5.41455160744503,7.8,24.8930710008554,9.63270963270965
1976-01-01,6.71785028790788,5.1926298157454,8.7,23.3527939949958,9.59561343385881
1976-02-01,6.28571428571429,5.33333333333335,9.3,22.8876127973749,9.52380952380952
1976-03-01,6.07210626185959,5.14096185737976,8.7,21.158487530169,9.5816464237517
1976-04-01,6.0491493383743,4.76973684210526,9.4,18.9000774593339,9.56521739130433
1976-05-01,6.20300751879698,4.4189852700491,9.2,15.3903345724907,9.49535192563081
1976-06-01,5.97014925373133,3.73376623376623,9.6,13.7855579868709,9.16282135794331
1976-07-01,5.35055350553504,3.57142857142858,9.9,12.8519855595668,9.42408376963349
1976-08-01,5.70902394106812,4.06504065040652,9.4,13.7832017229002,9.49284785435632
1976-09-01,5.49450549450548,3.72168284789644,9.8,14.3060498220641,9.73565441650549
1976-10-01,5.46448087431692,3.71567043618738,8.7,14.7368421052632,9.91682661548306
1976-11-01,4.88245931283904,3.7037037037037,9.2,14.9791955617198,10.1080737444374
1976-12-01,4.86486486486485,3.69181380417335,10.5,15.068493150685,9.86093552465233
1977-01-01,5.21582733812948,3.98089171974522,9.4,16.5652467883705,9.00562851782365
1977-02-01,5.91397849462364,3.79746835443037,9.3,16.2216288384513,9.00621118012421
1977-03-01,6.44007155635061,3.62776025236596,9.5,16.7330677290837,9.05172413793101
1977-04-01,6.951871657754,3.6106750392465,8.8,17.4592833876221,9.52380952380953
1977-05-01,6.72566371681417,3.76175548589341,9.4,17.0747422680412,9.82413583990296
1977-06-01,6.8661971830986,4.06885758998437,8.6,17.6923076923077,10.2053140096618
1977-07-01,6.83012259194396,4.07523510971786,7.7,17.5943698016635,10.1076555023924
1977-08-01,6.62020905923346,3.74999999999999,8.6,16.5299684542587,9.916864608076
1977-09-01,6.59722222222223,3.74414976599066,7.7,15.6288916562889,9.69447708578142
1977-10-01,6.39032815198619,3.58255451713398,7.6,14.0672782874618,9.54598370197902
1977-11-01,6.72413793103449,3.41614906832297,6.5,13.0277442702051,9.06466512702077
1977-12-01,6.70103092783506,3.40557275541796,5.0,12.1428571428571,8.97583429228998
1978-01-01,6.83760683760684,3.06278713629402,4.5,9.91879350348027,9.17957544463568
1978-02-01,6.42978003384095,2.89634146341463,4.5,9.47731188971854,9.23076923076924
1978-03-01,6.5546218487395,3.04414003044139,4.8,9.10125142207052,9.20383963862227
1978-04-01,6.50000000000001,3.03030303030302,4.2,7.9312257348863,8.97435897435896
1978-05-01,6.96517412935324,2.87009063444109,3.9,7.70500825536598,9.00055218111541
1978-06-01,7.41350906095552,2.70676691729321,3.9,7.4074074074074,8.98630136986305
1978-07-01,7.70491803278689,2.710843373494,4.6,7.78019586507071,9.3427485062466
1978-08-01,7.84313725490197,2.56024096385542,4.6,7.95885219274497,9.40032414910858
1978-09-01,8.30618892508144,2.25563909774435,4.1,7.80829294561119,9.15907873594001
1978-10-01,8.92857142857144,2.40601503759397,3.7,7.82841823056301,9.29861849096708
1978-11-01,8.88529886914379,2.55255255255255,3.8,8.05763073639272,9.47591318157756
1978-12-01,9.01771336553946,2.54491017964072,3.9,8.3864118895966,9.71488912354803
1979-01-01,9.28000000000001,2.82317979197621,3.6,9.34036939313983,10.194429847609
1979-02-01,9.85691573926867,2.81481481481482,2.8,9.601259181532,10.1199791340637
1979-03-01,10.0946372239748,3.10192023633675,2.7,9.80187695516163,10.1344364012409
1979-04-01,10.4851330203443,3.08823529411763,2.9,10.0719424460432,10.0255754475703
1979-05-01,10.8527131782946,3.23054331864905,3.2,10.3219213081247,10.1317122593718
1979-06-01,10.8895705521472,3.5139092240117,3.8,11.3590263691684,10.2061337355455
1979-07-01,11.2633181126332,4.25219941348972,4.3,15.6486622917718,10.3328365623448
1979-08-01,11.8181818181818,4.55212922173274,3.1,15.7973921765296,10.8148148148148
1979-09-01,12.1804511278195,5.14705882352939,3.2,16.4835164835165,11.0402355250245
1979-10-01,12.0715350223547,5.1395007342144,4.2,17.1556439582297,11.3271754982985
1979-11-01,12.6112759643917,5.4172767203514,5.0,17.3827160493827,11.4603481624758
1979-12-01,13.2939438700148,5.40145985401458,5.6,17.2380019588639,11.7901828681424
1980-01-01,13.909224011713,4.91329479768788,6.4,18.3880308880309,12.9232236528374
1980-02-01,14.1823444283647,5.90778097982708,7.7,19.1000478697942,13.365135208256
1980-03-01,14.756446991404,5.73065902578798,7.7,19.7530864197531,13.6521037050328
1980-04-01,14.7308781869689,5.84878744650501,8.1,21.7553688141923,13.9449285919451
1980-05-01,14.4055944055944,6.11664295874822,8.0,21.9082908754053,13.6644810216084
1980-06-01,14.3845089903181,5.79915134370582,8.2,20.9927140255009,13.533869542982
1980-07-01,13.1326949384405,5.34458509142053,7.5,16.9358358795286,13.6360029863559
1980-08-01,12.8726287262873,5.33707865168541,8.4,16.2841056734517,13.5915165139594
1980-09-01,12.6005361930295,4.89510489510492,8.7,15.8662092624357,13.637553442108
1980-10-01,12.7659574468085,4.88826815642456,7.5,15.4074702886248,13.5052244133545
1980-11-01,12.6482213438735,4.99999999999999,8.0,15.3134202776609,13.5299888085994
1980-12-01,12.51629726206,5.54016620498616,6.9,15.1211361737677,13.7324255826303
1981-01-01,11.8251928020566,5.92286501377411,7.2,13.0452507134122,12.8450106157112
1981-02-01,11.4068441064639,5.44217687074832,6.3,12.459807073955,12.7100840336134
1981-03-01,10.4868913857678,5.82655826558267,6.1,12.609040444092,12.4610591900311
1981-04-01,10.0,5.79514824797843,5.0,12.0398773006135,12.6153846153846
1981-05-01,9.77995110024451,5.76407506702413,5.0,11.7401215805471,12.7161749745677
1981-06-01,9.55259975816204,5.88235294117648,4.8,11.3285660519383,13.030303030303
1981-07-01,10.7617896009674,6.40854472630174,4.4,10.8995893990295,13.3466135458167
1981-08-01,10.8043217286915,6.53333333333334,4.2,11.4711359404097,13.6094674556213
1981-09-01,10.952380952381,7.06666666666667,4.0,11.3989637305699,13.880742913001
1981-10-01,10.1415094339623,7.45672436750999,4.2,11.6954762780434,14.1199226305609
1981-11-01,9.59064327485381,7.27513227513229,3.8,11.9664356074426,14.3131604226705
1981-12-01,8.92236384704519,6.69291338582676,4.3,12.0464441219158,13.8915318744053
1982-01-01,8.39080459770114,6.63198959687904,3.3,12.0086548864046,13.8287864534337
1982-02-01,7.62229806598407,5.93548387096772,3.2,11.0436025732666,13.8863000931966
1982-03-01,6.77966101694915,5.1216389244558,3.0,10.3521126760564,14.2197599261311
1982-04-01,6.50953984287317,4.96815286624204,3.0,9.41136208076661,13.9344262295082
1982-05-01,6.68151447661469,5.19645120405576,2.5,9.48656919415167,13.8086642599278
1982-06-01,7.06401766004414,5.93434343434339,2.3,9.16159567275186,13.4941912421805
1982-07-01,6.44104803493449,5.39523212045169,1.9,8.71760350050489,11.9507908611599
1982-08-01,5.85048754062838,5.00625782227781,3.2,7.95188773805549,10.9375
1982-09-01,5.04291845493562,4.85678704856785,3.2,7.27574750830566,10.1287553648068
1982-10-01,5.1391862955032,4.83271375464683,3.1,6.84886401053671,9.3220338983051
1982-11-01,4.58911419423692,4.56226880394574,2.3,6.25610948191593,9.41176470588235
1982-12-01,3.82978723404256,4.5510455104551,2.0,5.4080310880829,9.69089390142021
1983-01-01,3.71155885471899,4.14634146341464,2.1,4.92594977462975,9.58677685950414
1983-02-01,3.48837209302326,4.01948842874543,2.0,5.34277438043129,9.24713584288053
1983-03-01,3.5978835978836,4.01948842874543,2.3,4.62667517549458,8.97332255456749
1983-04-01,3.89884088514226,3.88349514563106,2.1,4.00375351892398,9.11270983213429
1983-05-01,3.5490605427975,3.37349397590363,2.7,3.69565217391304,8.96114195083269
1983-06-01,2.57731958762887,2.62216924910611,2.0,3.65438216165996,8.81889763779527
1983-07-01,2.46153846153846,2.85714285714285,2.3,4.17956656346749,9.41915227629513
1983-08-01,2.55885363357216,3.33730631704414,1.3,4.61157536366449,9.70266040688575
1983-09-01,2.86006128702757,3.20665083135393,0.9,5.14091049860638,10.1325019485581
1983-10-01,2.85132382892057,2.71867612293145,1.5,4.99229583975346,10.3875968992248
1983-11-01,3.26530612244898,2.71226415094338,1.9,4.84513952775223,9.8310291858679
1983-12-01,3.79098360655737,2.70588235294119,1.7,5.31490015360983,9.29169840060928
1984-01-01,4.1922290388548,2.57611241217799,1.9,5.12427124884935,8.97435897435896
1984-02-01,4.59652706843718,2.92740046838407,2.9,5.1023525817293,8.91385767790261
1984-03-01,4.80081716036773,3.04449648711944,2.5,5.24550167734065,8.6053412462908
1984-04-01,4.56389452332656,2.92056074766355,2.3,5.17293233082707,7.91208791208794
1984-05-01,4.23387096774194,2.79720279720279,2.0,5.12129380053907,7.78748180494906
1984-06-01,4.22110552763818,2.78745644599305,1.9,5.13893038541978,7.67004341534008
1984-07-01,4.2042042042042,2.31481481481483,2.5,4.45765230312036,7.46054519368723
1984-08-01,4.29141716566866,1.73010380622836,1.9,4.97041420118344,7.41797432239658
1984-09-01,4.27010923535255,1.61104718066742,2.3,4.71281296023565,7.0771408351026
1984-10-01,4.25742574257425,2.18642117376294,2.2,4.98972703257998,6.95224719101125
1984-11-01,4.05138339920948,2.06659012629165,2.2,4.94296577946768,6.85314685314685
1984-12-01,3.94866732477789,1.94730813287514,2.6,4.57992998833138,6.68989547038328
1985-01-01,3.53287536800785,2.16894977168951,2.9,5.02043199065963,6.50519031141868
1985-02-01,3.515625,2.27531285551765,1.5,5.39582058343531,6.39614855570839
1985-03-01,3.70370370370371,2.50000000000002,1.8,6.08875128998966,6.4207650273224
1985-04-01,3.68574199806014,2.49716231555052,2.0,6.94956579323628,6.51731160896129
1985-05-01,3.77176015473887,2.38095238095238,1.8,7.00304893287348,6.4821066846725
1985-06-01,3.76084860173579,2.03389830508473,2.5,6.95360524072326,6.38440860215055
1985-07-01,3.55427473583095,2.14932126696832,2.4,6.85083975942699,6.0747663551402
1985-08-01,3.34928229665073,2.04081632653062,2.3,6.1906015743982,5.64409030544489
1985-09-01,3.14285714285714,2.03850509626277,1.7,5.87053075727289,5.28750826173167
1985-10-01,3.22886989553657,1.5765765765766,2.3,5.43996978748239,4.92449113591595
1985-11-01,3.51377018043686,1.57480314960629,1.9,5.44657875178468,4.77748691099477
1985-12-01,3.79867046533714,1.57303370786515,1.9,5.64486530132862,4.7028086218158
1986-01-01,3.88625592417063,1.34078212290502,1.5,5.48245614035087,4.22352176738143
1986-02-01,3.1132075471698,0.778642936596231,1.8,5.11425462459195,3.42598577892697
