,DATE,GS5,US,GS5_real_interest
464,1998-09-01,4.62,2.4330579381646507,2.1869420618353494
465,1998-10-01,4.18,2.442319068359303,1.7376809316406967
466,1998-11-01,4.54,2.4459364470319667,2.0940635529680334
467,1998-12-01,4.45,2.45039624946409,1.9996037505359103
468,1999-01-01,4.6,2.454653915874649,2.1453460841253507
469,1999-02-01,4.91,2.456106154430385,2.453893845569615
470,1999-03-01,5.14,2.456289125369691,2.6837108746303087
471,1999-04-01,5.08,2.4564252822849557,2.6235747177150444
472,1999-05-01,5.44,2.4724805994301917,2.9675194005698087
473,1999-06-01,5.81,2.494197344412062,3.3158026555879374
474,1999-07-01,5.68,2.5082998111192456,3.171700188880754
475,1999-08-01,5.84,2.514799910797755,3.325200089202245
476,1999-09-01,5.8,2.513290496098608,3.286709503901392
477,1999-10-01,6.03,2.523760722422493,3.506239277577507
478,1999-11-01,5.97,2.5387787892698284,3.4312212107301714
479,1999-12-01,6.19,2.548295419702896,3.6417045802971044
480,2000-01-01,6.58,2.552143255515715,4.027856744484286
481,2000-02-01,6.68,2.548570493824252,4.131429506175747
482,2000-03-01,6.5,2.5384166609382954,3.9615833390617046
483,2000-04-01,6.26,2.545784098273472,3.714215901726528
484,2000-05-01,6.69,2.539347779383329,4.150652220616672
485,2000-06-01,6.3,2.519345542228415,3.780654457771585
486,2000-07-01,6.18,2.511156050242968,3.6688439497570315
487,2000-08-01,6.06,2.5149898817533365,3.545010118246663
488,2000-09-01,5.93,2.535527215645777,3.394472784354223
489,2000-10-01,5.78,2.550519719393902,3.229480280606098
490,2000-11-01,5.7,2.550674226169906,3.1493257738300944
491,2000-12-01,5.17,2.55115506310093,2.61884493689907
492,2001-01-01,4.86,2.5553732258355466,2.3046267741644537
493,2001-02-01,4.89,2.5564387006442826,2.333561299355717
494,2001-03-01,4.64,2.5638068337255584,2.0761931662744413
495,2001-04-01,4.76,2.568417105978109,2.1915828940218907
496,2001-05-01,4.93,2.577608877924983,2.3523911220750167
497,2001-06-01,4.81,2.595450648025803,2.214549351974197
498,2001-07-01,4.76,2.6192079060087945,2.1407920939912053
499,2001-08-01,4.57,2.6375217370666006,1.9324782629333996
500,2001-09-01,4.12,2.627757239507459,1.492242760492541
501,2001-10-01,3.91,2.614070307872875,1.295929692127125
502,2001-11-01,3.97,2.615374005082585,1.354625994917415
503,2001-12-01,4.39,2.6318561095588024,1.7581438904411972
504,2002-01-01,4.34,2.6474134180689166,1.6925865819310832
505,2002-02-01,4.3,2.668705790808753,1.631294209191247
506,2002-03-01,4.74,2.690425505226159,2.0495744947738412
507,2002-04-01,4.65,2.705998055362432,1.9440019446375683
508,2002-05-01,4.49,2.7311496749367365,1.7588503250632637
509,2002-06-01,4.19,2.758143378593268,1.4318566214067325
510,2002-07-01,3.81,2.773034082357211,1.0369659176427892
511,2002-08-01,3.29,2.775821856903788,0.514178143096212
512,2002-09-01,2.94,2.796501023753581,0.14349897624641894
513,2002-10-01,2.95,2.82167249216794,0.12832750783206004
514,2002-11-01,3.05,2.856802189300401,0.19319781069959863
515,2002-12-01,3.03,2.885208165396689,0.14479183460331102
516,2003-01-01,3.05,2.9132563562383345,0.13674364376166537
517,2003-02-01,2.9,2.930684323283709,-0.03068432328370907
518,2003-03-01,2.78,2.9467063566681064,-0.16670635666810663
519,2003-04-01,2.93,2.975242951172554,-0.04524295117255406
520,2003-05-01,2.52,3.0105379677573034,-0.4905379677573034
521,2003-06-01,2.27,3.0590297251748826,-0.7890297251748826
522,2003-07-01,2.87,3.117199458132104,-0.24719945813210398
523,2003-08-01,3.37,3.170759153698227,0.1992408463017732
524,2003-09-01,3.18,3.214367244391926,-0.034367244391925844
525,2003-10-01,3.19,3.2412734102353737,-0.051273410235373795
526,2003-11-01,3.29,3.229682482824515,0.06031751717548506
527,2003-12-01,3.27,3.1998811739731043,0.07011882602689568
528,2004-01-01,3.12,3.1682744146373336,-0.04827441463733351
529,2004-02-01,3.07,3.1439932011128247,-0.07399320111282481
530,2004-03-01,2.79,3.108646561395508,-0.31864656139550807
531,2004-04-01,3.39,3.05828025794458,0.3317197420554203
532,2004-05-01,3.85,2.986060142675832,0.8639398573241679
533,2004-06-01,3.93,2.907843960564979,1.0221560394350213
534,2004-07-01,3.69,2.8230453405775737,0.8669546594224262
535,2004-08-01,3.47,2.7540663992839725,0.7159336007160277
536,2004-09-01,3.36,2.690333016902562,0.669666983097438
537,2004-10-01,3.35,2.6341323924579734,0.7158676075420267
538,2004-11-01,3.53,2.6060534031042724,0.9239465968957274
539,2004-12-01,3.6,2.597149562134815,1.002850437865185
540,2005-01-01,3.71,2.5914153325340004,1.1185846674659996
541,2005-02-01,3.77,2.577012215553216,1.192987784446784
542,2005-03-01,4.17,2.5631057765953087,1.6068942234046912
543,2005-04-01,4.0,2.5418692582249047,1.4581307417750953
544,2005-05-01,3.85,2.52883986182989,1.32116013817011
545,2005-06-01,3.77,2.5042238277540534,1.2657761722459466
546,2005-07-01,3.98,2.472012063605012,1.5079879363949882
547,2005-08-01,4.12,2.430461123804531,1.6895388761954693
548,2005-09-01,4.01,2.3714112147984263,1.6385887852015735
549,2005-10-01,4.33,2.3184839067746004,2.0115160932253997
550,2005-11-01,4.45,2.279944965597456,2.170055034402544
551,2005-12-01,4.39,2.247946032968967,2.142053967031033
552,2006-01-01,4.35,2.208721526389302,2.1412784736106976
553,2006-02-01,4.57,2.1838896469816413,2.386110353018359
554,2006-03-01,4.72,2.1725388891766544,2.5474611108233454
555,2006-04-01,4.9,2.1661704894862805,2.73382951051372
556,2006-05-01,5.0,2.156203474785746,2.843796525214254
557,2006-06-01,5.07,2.143537844542484,2.926462155457516
558,2006-07-01,5.04,2.134927396139721,2.905072603860279
559,2006-08-01,4.82,2.1341352446104542,2.685864755389546
560,2006-09-01,4.67,2.164234954536579,2.505765045463421
561,2006-10-01,4.69,2.2012346051669662,2.488765394833034
562,2006-11-01,4.58,2.224912828171542,2.3550871718284583
563,2006-12-01,4.53,2.231942302144325,2.298057697855675
564,2007-01-01,4.75,2.246101864593436,2.503898135406564
565,2007-02-01,4.71,2.2537001977315896,2.4562998022684104
566,2007-03-01,4.48,2.2515771879689725,2.228422812031028
567,2007-04-01,4.59,2.2470612303160977,2.342938769683902
568,2007-05-01,4.67,2.2306177232728763,2.4393822767271236
569,2007-06-01,5.03,2.213566986814702,2.816433013185298
570,2007-07-01,4.88,2.197737315914609,2.6822626840853907
571,2007-08-01,4.43,2.193108909637061,2.236891090362939
572,2007-09-01,4.2,2.180379415154305,2.019620584845695
573,2007-10-01,4.2,2.157482234633343,2.0425177653666573
574,2007-11-01,3.67,2.1151144075023502,1.5548855924976497
575,2007-12-01,3.49,2.076110303935556,1.413889696064444
576,2008-01-01,2.98,2.03135314760591,0.9486468523940901
577,2008-02-01,2.78,1.997209282550916,0.7827907174490838
578,2008-03-01,2.48,1.9554166155733337,0.5245833844266663
579,2008-04-01,2.84,1.9075198756843657,0.9324801243156342
580,2008-05-01,3.15,1.860626909301835,1.2893730906981649
581,2008-06-01,3.49,1.806170684264588,1.6838293157354123
582,2008-07-01,3.3,1.7455133294577616,1.5544866705422382
583,2008-08-01,3.14,1.6812885368624428,1.4587114631375573
584,2008-09-01,2.88,1.6187551673787752,1.2612448326212247
585,2008-10-01,2.73,1.5738956078372073,1.1561043921627927
586,2008-11-01,2.29,1.5766872330493165,0.7133127669506836
587,2008-12-01,1.52,1.600192611698863,-0.08019261169886294
588,2009-01-01,1.6,1.6260109594442929,-0.02601095944429277
589,2009-02-01,1.87,1.6408469288120868,0.22915307118791328
590,2009-03-01,1.82,1.672442914323428,0.147557085676572
591,2009-04-01,1.86,1.7172719745523193,0.14272802544768082
592,2009-05-01,2.13,1.7740810970339074,0.3559189029660925
593,2009-06-01,2.71,1.83239972064819,0.8776002793518101
594,2009-07-01,2.46,1.9005578871388624,0.5594421128611375
595,2009-08-01,2.57,1.9536238862409196,0.6163761137590802
596,2009-09-01,2.37,2.002692630280216,0.36730736971978395
597,2009-10-01,2.33,2.0334791051655188,0.2965208948344813
598,2009-11-01,2.23,2.0248800937195286,0.2051199062804714
599,2009-12-01,2.34,1.9921327961103603,0.34786720388963954
600,2010-01-01,2.48,1.946881846843239,0.533118153156761
601,2010-02-01,2.36,1.910740820510561,0.44925917948943894
602,2010-03-01,2.43,1.870947539880388,0.5590524601196121
603,2010-04-01,2.58,1.8303481291833088,0.7496518708166913
604,2010-05-01,2.18,1.7959994820342295,0.3840005179657706
605,2010-06-01,2.0,1.7805065192148923,0.21949348078510766
606,2010-07-01,1.76,1.762746135903922,-0.0027461359039220312
607,2010-08-01,1.47,1.7468623814233646,-0.2768623814233646
608,2010-09-01,1.41,1.7271988413239436,-0.3171988413239437
609,2010-10-01,1.18,1.710505288494087,-0.5305052884940871
610,2010-11-01,1.35,1.6998158996123809,-0.3498158996123808
611,2010-12-01,1.93,1.6870458372578354,0.24295416274216453
612,2011-01-01,1.99,1.682733169864206,0.3072668301357939
613,2011-02-01,2.26,1.6645700890559942,0.5954299109440055
614,2011-03-01,2.11,1.6340856383376918,0.47591436166230805
615,2011-04-01,2.17,1.6001102976646575,0.5698897023353424
616,2011-05-01,1.84,1.5576215771573072,0.2823784228426929
617,2011-06-01,1.58,1.51492988119532,0.06507011880468005
618,2011-07-01,1.54,1.46823692933328,0.07176307066672005
619,2011-08-01,1.02,1.4230980347273008,-0.40309803472730077
620,2011-09-01,0.9,1.3830218148346556,-0.48302181483465556
621,2011-10-01,1.06,1.3515349414939926,-0.2915349414939925
622,2011-11-01,0.91,1.323170934355708,-0.41317093435570806
623,2011-12-01,0.89,1.3083743224906386,-0.41837432249063855
624,2012-01-01,0.84,1.301288080772341,-0.46128808077234107
625,2012-02-01,0.83,1.2990690706231929,-0.4690690706231929
626,2012-03-01,1.02,1.2945559746301674,-0.27455597463016734
627,2012-04-01,0.89,1.2928384757488067,-0.4028384757488067
628,2012-05-01,0.76,1.295682208180536,-0.5356822081805359
629,2012-06-01,0.71,1.2951737780641686,-0.5851737780641686
630,2012-07-01,0.62,1.3004992405999545,-0.6804992405999545
631,2012-08-01,0.71,1.3046091608417547,-0.5946091608417547
632,2012-09-01,0.67,1.3086371905807257,-0.6386371905807257
633,2012-10-01,0.71,1.306616942299143,-0.596616942299143
634,2012-11-01,0.67,1.3139244271757653,-0.6439244271757653
635,2012-12-01,0.7,1.320058762272779,-0.6200587622727791
636,2013-01-01,0.81,1.327986144808656,-0.517986144808656
637,2013-02-01,0.85,1.3318840100001494,-0.48188401000014947
638,2013-03-01,0.82,1.346647596523085,-0.5266475965230851
639,2013-04-01,0.71,1.3699752392205078,-0.6599752392205078
640,2013-05-01,0.84,1.393959350153106,-0.553959350153106
641,2013-06-01,1.2,1.4125782049854358,-0.2125782049854359
642,2013-07-01,1.4,1.4290587628988145,-0.029058762898814594
643,2013-08-01,1.52,1.4487389719762185,0.07126102802378154
644,2013-09-01,1.6,1.466939754186999,0.13306024581300102
645,2013-10-01,1.37,1.492920707919726,-0.12292070791972587
646,2013-11-01,1.37,1.5085795217133675,-0.1385795217133674
647,2013-12-01,1.58,1.5153865755302502,0.06461342446974983
648,2014-01-01,1.65,1.514924705026551,0.13507529497344883
649,2014-02-01,1.52,1.5214878052903476,-0.0014878052903475325
650,2014-03-01,1.64,1.5273264697037825,0.1126735302962174
651,2014-04-01,1.7,1.528052834320674,0.1719471656793259
652,2014-05-01,1.59,1.522438116301169,0.06756188369883098
653,2014-06-01,1.68,1.5153738376829886,0.16462616231701133
654,2014-07-01,1.7,1.5123594405268088,0.18764055947319114
655,2014-08-01,1.63,1.5131955831145811,0.11680441688541876
656,2014-09-01,1.77,1.5140853470721558,0.2559146529278442
657,2014-10-01,1.55,1.5157470592186446,0.034252940781355434
658,2014-11-01,1.62,1.5278957725439903,0.09210422745600977
659,2014-12-01,1.64,1.5533730470517566,0.0866269529482433
660,2015-01-01,1.37,1.5963050515237582,-0.22630505152375813
661,2015-02-01,1.47,1.6356384409531124,-0.16563844095311242
662,2015-03-01,1.52,1.6625211806662163,-0.14252118066621633
663,2015-04-01,1.35,1.671331416208108,-0.321331416208108
664,2015-05-01,1.54,1.673962401459133,-0.13396240145913296
665,2015-06-01,1.68,1.6826617655236338,-0.002661765523633841
666,2015-07-01,1.63,1.6962702996179748,-0.06627029961797493
667,2015-08-01,1.54,1.714846401106724,-0.1748464011067239
668,2015-09-01,1.49,1.7383039779210985,-0.24830397792109848
669,2015-10-01,1.39,1.755162173454297,-0.36516217345429713
670,2015-11-01,1.67,1.7663744768809648,-0.0963744768809649
671,2015-12-01,1.7,1.776915905358927,-0.076915905358927
672,2016-01-01,1.52,1.7773606208210786,-0.2573606208210786
673,2016-02-01,1.22,1.7883342114412295,-0.5683342114412295
674,2016-03-01,1.38,1.817787982904837,-0.437787982904837
675,2016-04-01,1.26,1.8683643899016324,-0.6083643899016324
676,2016-05-01,1.3,1.934587456291648,-0.634587456291648
677,2016-06-01,1.17,2.007822871604952,-0.8378228716049523
678,2016-07-01,1.07,2.0834618110863965,-1.0134618110863964
679,2016-08-01,1.13,2.153268428621629,-1.0232684286216291
680,2016-09-01,1.18,2.2187111820815897,-1.0387111820815897
681,2016-10-01,1.27,2.2951425384551105,-1.0251425384551105
682,2016-11-01,1.6,2.380416966410156,-0.7804169664101561
683,2016-12-01,1.96,2.463113311953125,-0.503113311953125
684,2017-01-01,1.92,2.546110482940395,-0.626110482940395
685,2017-02-01,1.9,2.6316622450445606,-0.7316622450445607
686,2017-03-01,2.01,2.734359630401264,-0.7243596304012643
687,2017-04-01,1.82,2.8353419547756813,-1.0153419547756812
688,2017-05-01,1.84,2.9471191851562675,-1.1071191851562674
689,2017-06-01,1.77,3.070890351981729,-1.300890351981729
690,2017-07-01,1.87,3.1841709568026126,-1.3141709568026125
691,2017-08-01,1.78,3.289566261653581,-1.5095662616535808
692,2017-09-01,1.8,3.3890446913007537,-1.5890446913007537
693,2017-10-01,1.98,3.4841163351145656,-1.5041163351145657
694,2017-11-01,2.05,3.565911999373041,-1.5159119993730412
695,2017-12-01,2.18,3.6383339803204153,-1.4583339803204152
696,2018-01-01,2.38,3.7106613027967663,-1.3306613027967664
697,2018-02-01,2.6,3.7743915970738975,-1.1743915970738974
698,2018-03-01,2.63,3.818145975709336,-1.188145975709336
699,2018-04-01,2.7,3.8592722499569048,-1.1592722499569046
700,2018-05-01,2.82,3.880048875923312,-1.0600488759233122
701,2018-06-01,2.78,3.8816760395773486,-1.1016760395773488
702,2018-07-01,2.78,3.8854804577656,-1.1054804577656
703,2018-08-01,2.77,3.901579329102468,-1.1315793291024678
704,2018-09-01,2.89,3.925291427888226,-1.0352914278882257
705,2018-10-01,3.0,,
706,2018-11-01,2.95,,
707,2018-12-01,2.68,,
708,2019-01-01,2.54,,
709,2019-02-01,2.49,,
710,2019-03-01,2.37,,
711,2019-04-01,2.33,,
712,2019-05-01,2.19,,
713,2019-06-01,1.83,,
714,2019-07-01,1.83,,
715,2019-08-01,1.49,,
716,2019-09-01,1.57,,
717,2019-10-01,1.53,,
718,2019-11-01,1.64,,
719,2019-12-01,1.68,,
720,2020-01-01,1.56,,
721,2020-02-01,1.32,,
722,2020-03-01,0.59,,
723,2020-04-01,0.39,,
724,2020-05-01,0.34,,
725,2020-06-01,0.34,,
726,2020-07-01,0.28,,
727,2020-08-01,0.27,,
728,2020-09-01,0.27,,
729,2020-10-01,0.34,,
730,2020-11-01,0.39,,
731,2020-12-01,0.39,,
732,2021-01-01,0.45,,
733,2021-02-01,0.54,,
734,2021-03-01,0.82,,
735,2021-04-01,0.86,,
736,2021-05-01,0.82,,
737,2021-06-01,0.84,,
738,2021-07-01,0.76,,
739,2021-08-01,0.77,,
740,2021-09-01,0.86,,
741,2021-10-01,1.11,,
742,2021-11-01,1.2,,
743,2021-12-01,1.23,,
744,2022-01-01,1.54,,
745,2022-02-01,1.81,,
746,2022-03-01,2.11,,
747,2022-04-01,2.78,,
748,2022-05-01,2.87,,
749,2022-06-01,3.19,,
750,2022-07-01,2.96,,
751,2022-08-01,3.03,,
752,2022-09-01,3.7,,
753,2022-10-01,4.18,,
754,2022-11-01,4.06,,
755,2022-12-01,3.76,,
756,2023-01-01,3.64,,
